corpus,liberal_score,tsne_x,tsne_y
Bible (KJV),0.15014564990997314,2.6526692,2.5155125
Bible (KJV),0.15550705790519714,3.0994515,-3.2786705
Bible (KJV),0.07326452434062958,-14.024719,-1.488484
Bible (KJV),0.10259189456701279,-1.8604045,6.6255445
Bible (KJV),0.07589352875947952,-14.507412,-0.9356882
Bible (KJV),0.055865734815597534,-13.115152,-5.991682
Bible (KJV),-0.005125139839947224,-14.05365,-2.3881252
Bible (KJV),0.061259083449840546,5.9721055,0.72283345
Bible (KJV),0.0779908299446106,-8.107389,2.342441
Bible (KJV),0.06762653589248657,2.035728,-0.019098299
Bible (KJV),0.11234183609485626,-0.65502745,-0.23311788
Bible (KJV),0.06619076430797577,-6.6374493,-1.783896
Bible (KJV),0.18559515476226807,-7.0405254,3.553338
Bible (KJV),0.13868407905101776,-5.745358,25.800362
Bible (KJV),0.14674216508865356,-11.715414,2.8250654
Bible (KJV),0.07409340143203735,-2.4628546,2.032976
Bible (KJV),0.05983217433094978,7.5899477,3.866618
Bible (KJV),0.06792287528514862,-9.280072,1.7434382
Bible (KJV),0.19595500826835632,1.3919487,12.464097
Bible (KJV),0.16145376861095428,-0.027246231,1.3122741
Bible (KJV),0.03189152479171753,8.290429,-0.54836583
Bible (KJV),0.045413196086883545,-3.3100216,8.344969
Bible (KJV),0.1585950404405594,-1.6595253,7.8995667
Bible (KJV),0.006886374205350876,-10.210793,8.367539
Bible (KJV),0.054112814366817474,5.868565,7.403802
Bible (KJV),0.06660637259483337,-14.856061,5.9757442
Bible (KJV),-0.04029535874724388,11.078004,13.832959
Bible (KJV),0.07138732075691223,6.257229,-1.2362803
Bible (KJV),0.0366661511361599,-8.333701,9.663332
Bible (KJV),-0.04035624861717224,10.204659,13.917436
Bible (KJV),0.0834791362285614,-11.764578,7.8590193
Bible (KJV),0.03949841856956482,12.623703,12.184609
Bible (KJV),0.12212984263896942,13.971919,-0.35520595
Bible (KJV),0.08741394430398941,-10.290433,13.150709
Bible (KJV),0.006442543119192123,-12.63809,8.141044
Bible (KJV),-0.05525784194469452,-11.529012,8.673509
Bible (KJV),0.003679124638438225,-8.86906,10.047473
Bible (KJV),0.10869888961315155,5.912358,5.0304365
Bible (KJV),0.015794508159160614,9.848501,12.487684
Bible (KJV),0.08898352831602097,-7.235192,-6.4643464
Bible (KJV),-0.04399280250072479,-14.278697,7.1991687
Bible (KJV),-0.057106658816337585,-13.887551,8.937072
Bible (KJV),-0.008447764441370964,-12.859929,9.63288
Bible (KJV),0.11399541795253754,11.82819,8.012215
Bible (KJV),0.18164797127246857,11.693772,3.8908973
Bible (KJV),0.09230675548315048,15.4537115,9.677456
Bible (KJV),0.07601071894168854,10.401632,6.237713
Bible (KJV),0.13891103863716125,8.43882,4.5919604
Bible (KJV),0.09517893195152283,7.713428,6.7044163
Bible (KJV),0.14037802815437317,7.427046,6.396312
Bible (KJV),0.2231716513633728,16.316736,2.3776457
Bible (KJV),0.08165274560451508,9.598675,5.404491
Bible (KJV),0.10319602489471436,12.749454,3.2807984
Bible (KJV),0.18752586841583252,11.782974,4.810911
Bible (KJV),0.039776772260665894,10.265415,4.679821
Bible (KJV),0.038309503346681595,0.80430835,7.1507936
Bible (KJV),0.08148603141307831,1.437332,8.08621
Torah (JPS 1917),0.04410221800208092,-6.021556,-12.191827
Torah (JPS 1917),0.054512642323970795,-7.8011966,0.2337814
Torah (JPS 1917),0.07067641615867615,-12.776076,14.477175
Torah (JPS 1917),-0.005397044122219086,1.8691264,-26.980064
Torah (JPS 1917),0.03170114755630493,-5.10122,-12.066831
Torah (JPS 1917),0.17689257860183716,-0.16026045,-2.4526765
Torah (JPS 1917),0.005943018011748791,-25.767439,1.640229
Torah (JPS 1917),0.06006711721420288,-7.7957706,-2.6148102
Torah (JPS 1917),0.008419813588261604,-22.463863,-0.90982115
Torah (JPS 1917),0.028174182400107384,19.987856,8.62753
Torah (JPS 1917),0.05084720253944397,-11.9431715,12.461043
Torah (JPS 1917),0.05025051534175873,-10.695622,12.872298
Torah (JPS 1917),0.05602579191327095,-16.58927,9.940123
Torah (JPS 1917),0.07068175077438354,-16.694544,9.749654
Torah (JPS 1917),0.06128816679120064,-21.032808,9.072158
Torah (JPS 1917),0.07495883852243423,-10.261747,15.624143
Torah (JPS 1917),0.003297647461295128,-15.807206,11.544821
Torah (JPS 1917),0.1885821670293808,-17.444355,8.508493
Torah (JPS 1917),0.07976721227169037,-20.046785,16.300076
Torah (JPS 1917),0.091585174202919,-19.72175,16.03147
Torah (JPS 1917),0.06347735971212387,-19.697376,13.564534
Torah (JPS 1917),0.013136263936758041,-17.417126,15.419928
Torah (JPS 1917),0.16577181220054626,-20.223398,13.073276
Torah (JPS 1917),0.08039829134941101,-19.153702,13.402646
Torah (JPS 1917),0.13916471600532532,-18.62735,15.730003
Torah (JPS 1917),0.23499557375907898,-19.289623,11.629835
Torah (JPS 1917),0.05389539897441864,-26.832779,3.459819
Torah (JPS 1917),0.018080919981002808,-24.787857,12.949826
Torah (JPS 1917),0.05375797301530838,-17.319462,13.201955
Torah (JPS 1917),0.016018778085708618,12.206528,12.933617
Torah (JPS 1917),0.0059333257377147675,-8.772776,-8.485522
Torah (JPS 1917),-0.06952231377363205,-23.561632,10.842137
Torah (JPS 1917),0.11641674488782883,-9.025763,5.3699045
Torah (JPS 1917),0.006676428020000458,-22.463411,11.363074
Torah (JPS 1917),0.11979590356349945,11.2047825,-1.254125
Torah (JPS 1917),-0.01872333139181137,-23.462116,3.8763556
Torah (JPS 1917),0.10749358683824539,-22.952362,11.86539
Torah (JPS 1917),0.033057115972042084,-24.929333,9.074561
Torah (JPS 1917),-0.014196369796991348,-22.018509,10.1217
Torah (JPS 1917),0.14885744452476501,-6.9319015,-8.377264
Torah (JPS 1917),0.09733763337135315,-5.8827496,-4.4555287
Torah (JPS 1917),0.07232261449098587,7.2339435,2.724898
Torah (JPS 1917),0.15031620860099792,-6.4723053,-5.6329656
Torah (JPS 1917),0.023638077080249786,-8.632839,-6.830922
Torah (JPS 1917),-0.00903635285794735,-9.74113,-5.2285028
Torah (JPS 1917),0.18368254601955414,-4.6252346,-2.5461826
Torah (JPS 1917),0.037763748317956924,-9.351008,-4.061094
Torah (JPS 1917),0.18186017870903015,2.2798398,13.979196
Torah (JPS 1917),0.214557483792305,8.885396,16.750984
Torah (JPS 1917),0.08363912999629974,-7.925483,-7.3108163
Torah (JPS 1917),0.16606873273849487,8.133884,-1.6553929
Torah (JPS 1917),0.1534314900636673,-7.7956347,12.432366
Torah (JPS 1917),0.04029271379113197,-14.421326,1.4039528
Torah (JPS 1917),0.16852247714996338,0.94942397,3.6606038
Torah (JPS 1917),0.149347722530365,2.2669537,8.725955
Torah (JPS 1917),0.28155606985092163,5.0046916,20.14881
Torah (JPS 1917),0.10240870714187622,3.4753554,13.006159
Torah (JPS 1917),0.04635138064622879,-5.153534,9.915241
Torah (JPS 1917),0.0978400856256485,-3.51804,23.367
Torah (JPS 1917),0.07046970725059509,-2.0970075,24.421968
Torah (JPS 1917),0.10443064570426941,-1.626063,26.575686
Torah (JPS 1917),0.14165140688419342,0.39033118,17.911898
Torah (JPS 1917),0.15535369515419006,-0.75928575,11.47462
Torah (JPS 1917),0.0672307014465332,-16.82409,-8.456381
Torah (JPS 1917),0.06633289158344269,-6.03705,8.96631
Torah (JPS 1917),0.14326849579811096,6.3212185,2.5307574
Torah (JPS 1917),0.0845104530453682,-6.6276197,7.0835376
Torah (JPS 1917),0.07881361991167068,-16.868572,-8.452444
Torah (JPS 1917),0.020597729831933975,-3.0764966,26.520016
Torah (JPS 1917),0.13955926895141602,-3.5252762,25.164968
Torah (JPS 1917),0.11544361710548401,-1.6513897,26.60052
Torah (JPS 1917),0.013917852193117142,-3.6197774,19.093204
Torah (JPS 1917),0.12904596328735352,2.0828037,16.358845
Torah (JPS 1917),0.1593475639820099,1.6248024,18.48862
Torah (JPS 1917),0.17153292894363403,2.7237725,18.505219
Torah (JPS 1917),0.09706878662109375,1.5275185,16.887312
Torah (JPS 1917),0.1488552838563919,3.8611922,17.352665
Torah (JPS 1917),0.025936998426914215,-0.17707273,17.839249
Torah (JPS 1917),0.13142506778240204,0.48336965,16.826546
Torah (JPS 1917),0.10338395833969116,11.525275,20.051893
Torah (JPS 1917),0.16259947419166565,9.651215,18.307539
Torah (JPS 1917),0.030763454735279083,8.749614,23.515562
Torah (JPS 1917),0.07619327306747437,8.7486515,23.50334
Torah (JPS 1917),0.16362141072750092,2.708128,19.629112
Torah (JPS 1917),0.22689220309257507,9.937003,19.370129
Torah (JPS 1917),0.08457192778587341,-0.48161393,16.106384
Torah (JPS 1917),0.16891738772392273,2.2686567,17.997015
Torah (JPS 1917),0.2026461809873581,-6.0714436,2.173503
Torah (JPS 1917),0.1714554876089096,-4.4027195,-4.8451395
Torah (JPS 1917),0.17915432155132294,15.397005,12.799917
Torah (JPS 1917),0.16179513931274414,5.196002,18.363222
Torah (JPS 1917),0.16810919344425201,4.5182185,12.265281
Torah (JPS 1917),0.15824028849601746,2.4679701,-3.8064044
Torah (JPS 1917),0.26650097966194153,-5.770963,3.762578
Torah (JPS 1917),0.1941746175289154,5.072933,3.701186
Torah (JPS 1917),0.16911157965660095,-7.230327,20.959013
Torah (JPS 1917),0.06330530345439911,-23.507006,2.3579202
Torah (JPS 1917),0.09657208621501923,-4.0055356,18.368502
Torah (JPS 1917),0.047803349792957306,-4.7372518,17.096819
Torah (JPS 1917),0.07024720311164856,-7.4613624,18.28093
Torah (JPS 1917),0.1538008451461792,-5.2488837,17.372305
Torah (JPS 1917),0.12779057025909424,15.010291,11.858468
Torah (JPS 1917),0.22142788767814636,1.1086681,19.783741
Torah (JPS 1917),0.04736306145787239,-9.662351,19.420979
Torah (JPS 1917),0.05718625336885452,-1.4791713,15.452504
Torah (JPS 1917),0.07943927496671677,9.284801,16.3059
Torah (JPS 1917),0.004099545069038868,-23.602844,1.3750298
Torah (JPS 1917),0.09967432916164398,-2.8511686,-3.8554442
Torah (JPS 1917),0.02288484014570713,-22.625195,2.1493795
Torah (JPS 1917),0.18282298743724823,4.2660184,-1.587398
Torah (JPS 1917),0.17358087003231049,4.5270786,16.018288
Torah (JPS 1917),0.08725599199533463,-4.717564,13.144475
Torah (JPS 1917),0.0165888462215662,-4.240074,12.23267
Torah (JPS 1917),0.1799013316631317,1.8871117,11.361605
Torah (JPS 1917),0.1463421881198883,9.70352,18.63748
Torah (JPS 1917),0.041878581047058105,-5.414074,11.423605
Torah (JPS 1917),-0.012453751638531685,-14.457808,-3.6239574
Torah (JPS 1917),0.007499773520976305,20.11822,6.984695
Torah (JPS 1917),0.04131869226694107,20.049595,6.1746664
Torah (JPS 1917),-0.036824896931648254,-21.778955,3.7207742
Torah (JPS 1917),-0.03468979150056839,-25.791004,2.3483076
Torah (JPS 1917),0.17942899465560913,-5.606682,13.986585
Torah (JPS 1917),0.13536781072616577,4.290904,15.298901
Torah (JPS 1917),0.17104081809520721,15.794611,10.903133
Torah (JPS 1917),0.06571286916732788,-6.9606137,16.264624
Torah (JPS 1917),0.20750141143798828,-7.372277,4.286547
Torah (JPS 1917),-0.11981545388698578,-25.295637,-1.0415025
Torah (JPS 1917),0.03875991702079773,-22.92671,2.7492263
Torah (JPS 1917),0.20309145748615265,2.1668468,-2.3157396
Torah (JPS 1917),0.21299856901168823,4.197943,2.9134908
Torah (JPS 1917),0.19635812938213348,-4.563282,0.26046205
Torah (JPS 1917),0.09691771864891052,-14.432694,-3.6866438
Torah (JPS 1917),0.14388184249401093,3.4812486,4.191432
Torah (JPS 1917),0.13483814895153046,-7.019852,5.5650225
Torah (JPS 1917),0.20949313044548035,3.8719425,4.133718
Torah (JPS 1917),0.13919618725776672,4.4505563,-0.12957892
Torah (JPS 1917),0.14355918765068054,-3.5491061,-0.51562107
Torah (JPS 1917),0.040090832859277725,-3.5568235,-1.7392775
Torah (JPS 1917),0.15753433108329773,-6.101955,-0.29434982
Torah (JPS 1917),0.2334577739238739,3.2154212,7.7815948
Torah (JPS 1917),0.15310035645961761,5.074951,0.2384845
Torah (JPS 1917),0.1894848495721817,2.3558505,10.353125
Torah (JPS 1917),0.09555201232433319,2.9909465,13.85313
Torah (JPS 1917),0.2861221134662628,2.5675192,1.2818977
Torah (JPS 1917),0.19069480895996094,1.450908,-2.6004689
Torah (JPS 1917),0.18286514282226562,4.1122885,-3.937127
Torah (JPS 1917),0.20018407702445984,3.8503332,9.514621
Torah (JPS 1917),0.1375235617160797,18.667376,4.9316063
Torah (JPS 1917),0.27169176936149597,5.032338,11.304738
Torah (JPS 1917),0.21095530688762665,-5.2049456,-1.6611677
Quran (Rodwell),0.11340931057929993,17.508936,-20.53226
Quran (Rodwell),0.05041540786623955,17.309505,-21.457123
Quran (Rodwell),0.18791311979293823,12.496532,-25.357931
Quran (Rodwell),0.18626676499843597,15.47091,-22.621168
Quran (Rodwell),0.041985876858234406,7.325523,-28.605162
Quran (Rodwell),-0.007840024307370186,-27.032305,1.032559
Quran (Rodwell),0.06962080299854279,10.583283,-24.343344
Quran (Rodwell),0.016106467694044113,4.437947,-14.57661
Quran (Rodwell),0.13042134046554565,10.5493765,-22.72897
Quran (Rodwell),0.13868045806884766,2.8979044,-22.558212
Quran (Rodwell),0.1571211963891983,11.027521,-24.122356
Quran (Rodwell),0.1921994984149933,10.846776,-26.46684
Quran (Rodwell),0.03945275396108627,4.2341504,-25.052666
Quran (Rodwell),0.12681421637535095,8.606292,-25.380417
Quran (Rodwell),0.09789533913135529,16.697983,-19.837503
Quran (Rodwell),0.10871832817792892,12.352188,-23.389091
Quran (Rodwell),0.07006324827671051,6.8688807,-22.12819
Quran (Rodwell),0.06001841276884079,9.472811,-20.027885
Quran (Rodwell),0.0489233061671257,7.767786,-16.669096
Quran (Rodwell),0.024754438549280167,9.742663,-16.964907
Quran (Rodwell),0.1665547490119934,5.4563065,-17.165453
Quran (Rodwell),0.27482402324676514,13.38134,-15.546425
Quran (Rodwell),0.18497046828269958,8.805784,9.442363
Quran (Rodwell),0.2037772387266159,12.11018,-27.697317
Quran (Rodwell),0.17922745645046234,13.708381,-25.679426
Quran (Rodwell),0.20235799252986908,4.811067,-28.304419
Quran (Rodwell),0.003260565921664238,7.6670637,-29.517918
Quran (Rodwell),0.14830942451953888,6.206852,-29.761957
Quran (Rodwell),0.10862774401903152,15.77426,-15.507817
Quran (Rodwell),0.13096250593662262,11.625415,-27.204613
Quran (Rodwell),0.28321903944015503,9.421993,-26.41468
Quran (Rodwell),0.13062667846679688,3.9865422,-7.2538376
Quran (Rodwell),0.12418245524168015,4.9242034,-27.69861
Quran (Rodwell),0.2674846947193146,17.933472,-14.421147
Quran (Rodwell),0.1323363333940506,17.819181,-14.481344
Quran (Rodwell),0.06390734016895294,10.130635,-20.914207
Quran (Rodwell),0.07280535250902176,21.791708,-13.466074
Quran (Rodwell),0.07355137169361115,21.79951,-13.451779
Quran (Rodwell),0.09781429171562195,13.157301,-23.966127
Quran (Rodwell),0.03352804481983185,3.0392165,-26.678274
Quran (Rodwell),0.11007863283157349,12.732361,-18.69438
Quran (Rodwell),0.06396438926458359,14.623891,-20.822077
Quran (Rodwell),0.11454400420188904,-3.7626493,-13.626621
Quran (Rodwell),0.07691756635904312,16.936026,-3.9972804
Quran (Rodwell),0.11299151182174683,-1.6759083,-11.106789
Quran (Rodwell),0.24349406361579895,7.044627,-7.463609
Quran (Rodwell),0.17817264795303345,10.105642,-9.338201
Quran (Rodwell),0.20651201903820038,2.8460257,-6.770572
Quran (Rodwell),0.07087144255638123,0.3322981,-11.36543
Quran (Rodwell),0.07144564390182495,10.043895,-13.832813
Quran (Rodwell),0.10399961471557617,-16.57299,17.334656
Quran (Rodwell),0.058344028890132904,12.469914,-11.000192
Quran (Rodwell),0.15613308548927307,11.748409,-9.686321
Quran (Rodwell),0.07361416518688202,6.372899,-24.671104
Quran (Rodwell),0.20156991481781006,3.9568655,-22.826092
Quran (Rodwell),0.09786001592874527,11.231336,-20.78253
Quran (Rodwell),0.18305620551109314,0.1158267,-18.200773
Quran (Rodwell),0.17180810868740082,2.6683176,-11.640001
Quran (Rodwell),0.21500398218631744,4.7260675,-4.759652
Quran (Rodwell),0.052311815321445465,6.1386,-23.914152
Quran (Rodwell),0.11546409875154495,14.234399,-10.816852
Quran (Rodwell),0.1523638814687729,2.553806,-17.298082
Quran (Rodwell),0.1949375420808792,-2.0699062,-6.445779
Quran (Rodwell),0.19305811822414398,12.0997305,-20.631392
Quran (Rodwell),0.05594360828399658,11.121675,-10.684396
Quran (Rodwell),0.1471697986125946,9.020065,-24.048433
Quran (Rodwell),0.0016861408948898315,9.876024,-18.098934
Quran (Rodwell),0.14975464344024658,14.178111,-6.5334325
Quran (Rodwell),0.07080478221178055,-0.2508411,-14.16041
Quran (Rodwell),0.11937061697244644,12.911681,-11.893969
Quran (Rodwell),0.17271874845027924,5.6232886,-10.6054
Quran (Rodwell),0.1703188419342041,12.871409,-5.6208606
Quran (Rodwell),0.07785481959581375,14.627465,-13.712871
Quran (Rodwell),0.2535533905029297,14.5719185,-8.828824
Quran (Rodwell),0.1673864722251892,-5.32653,-7.220143
Quran (Rodwell),0.20151613652706146,11.358748,-7.813149
Quran (Rodwell),0.1281702220439911,17.29811,-0.5233124
Quran (Rodwell),0.08528010547161102,8.513791,-22.092257
Quran (Rodwell),0.07619910687208176,7.096542,-25.012085
Quran (Rodwell),0.22000157833099365,1.0742785,-20.130863
Quran (Rodwell),0.07758105546236038,5.3072963,-14.46896
Quran (Rodwell),0.08231375366449356,9.263544,-5.9980392
Quran (Rodwell),0.16671031713485718,9.217488,-12.1693
Quran (Rodwell),0.17902550101280212,8.892253,-10.516985
Quran (Rodwell),0.14297685027122498,15.687132,-4.8989844
Quran (Rodwell),0.16736836731433868,14.805979,-5.2124004
Quran (Rodwell),0.09380879998207092,8.306213,-14.0272875
Quran (Rodwell),0.09056012332439423,-3.5799606,-12.49534
Quran (Rodwell),0.16050025820732117,-2.415674,-0.69900554
Quran (Rodwell),0.1191471517086029,11.192485,-5.507315
Quran (Rodwell),0.053735192865133286,-22.725382,13.296621
Quran (Rodwell),0.10772792994976044,11.938725,-1.6299989
Quran (Rodwell),0.12057414650917053,-21.363583,12.853544
Quran (Rodwell),0.15084603428840637,13.003564,-10.284194
Quran (Rodwell),0.19202476739883423,11.291872,-8.534104
Quran (Rodwell),0.043997928500175476,7.389744,-19.22935
Quran (Rodwell),0.11021634936332703,10.565487,-14.592062
Quran (Rodwell),0.24397706985473633,15.726947,-9.778219
Quran (Rodwell),0.12759576737880707,6.68214,-12.328247
Quran (Rodwell),0.11891304701566696,8.66635,-23.086128
Quran (Rodwell),0.16715985536575317,7.586829,9.91058
Quran (Rodwell),0.04207027330994606,6.4395046,-20.802244
Quran (Rodwell),0.11684146523475647,-2.2917576,-4.6981792
Quran (Rodwell),0.07437790930271149,14.748651,-1.583974
Quran (Rodwell),0.07316914945840836,-3.119571,-7.934274
Quran (Rodwell),0.12928406894207,7.993419,-9.584445
Quran (Rodwell),0.09937483072280884,6.9922705,-17.303394
Quran (Rodwell),0.15369689464569092,15.075942,-18.35594
Quran (Rodwell),0.11174672096967697,-4.987067,-7.0067067
Quran (Rodwell),0.11746948957443237,11.091988,-18.189466
Quran (Rodwell),0.05668104812502861,7.928631,-19.417465
Quran (Rodwell),0.07206693291664124,6.9140835,11.178075
Quran (Rodwell),0.1507798731327057,7.839872,-23.789505
Quran (Rodwell),0.20867173373699188,12.643136,-9.481933
Quran (Rodwell),0.20698580145835876,10.365874,-4.243305
Quran (Rodwell),0.15594026446342468,15.884042,9.268389
Quran (Rodwell),0.20244507491588593,0.4323441,-18.67391
Quran (Rodwell),0.27024397253990173,0.8365544,-23.364744
Quran (Rodwell),0.039047613739967346,4.776125,-24.535826
Quran (Rodwell),0.035926081240177155,-9.519929,-7.03302
Quran (Rodwell),0.04797869548201561,11.24424,-15.311747
Quran (Rodwell),0.1720556914806366,-21.99172,-5.4188285
Quran (Rodwell),0.18017283082008362,19.192722,-6.2138286
Quran (Rodwell),0.06854000687599182,-2.0856643,-2.5942717
Quran (Rodwell),0.10504015535116196,-0.05666528,-5.5480547
Quran (Rodwell),0.07473090291023254,-4.7539897,-8.148411
Quran (Rodwell),0.08104319870471954,10.8262205,-6.7235055
Quran (Rodwell),0.05456959456205368,12.963607,-18.687792
Quran (Rodwell),0.19882157444953918,12.803186,-7.1565824
Quran (Rodwell),0.020389193668961525,4.7974324,-19.922668
Quran (Rodwell),0.00664140097796917,10.102391,-27.852764
Quran (Rodwell),0.08625686168670654,0.91659427,-8.547814
Quran (Rodwell),0.22562481462955475,13.92267,-5.023752
Quran (Rodwell),0.11221230775117874,11.603926,-13.775417
Quran (Rodwell),0.040609583258628845,6.890384,13.737845
Quran (Rodwell),0.04851397126913071,-2.1914968,-12.223293
Quran (Rodwell),0.10404675453901291,12.258176,-15.829171
Quran (Rodwell),0.1970369666814804,8.74894,-6.7902894
Quran (Rodwell),0.1122717410326004,13.184621,-8.151184
Quran (Rodwell),0.18266110122203827,11.062793,-5.4102435
Quran (Rodwell),0.13232983648777008,5.98597,-12.523355
Quran (Rodwell),0.06641872972249985,8.890936,-14.983849
Quran (Rodwell),0.15909236669540405,16.708195,1.3055984
Quran (Rodwell),0.11181420087814331,16.200573,-7.706641
Quran (Rodwell),0.17984551191329956,12.432193,-4.413052
Quran (Rodwell),0.12775269150733948,11.253395,-11.970828
Quran (Rodwell),0.07329481840133667,5.3151116,-22.159184
Quran (Rodwell),0.05642083287239075,5.691495,-23.131319
Quran (Rodwell),0.07391282916069031,8.311009,-18.110792
Quran (Rodwell),0.15326212346553802,12.977173,-22.247726
